Date and time	Latitude	Longitude	Speed (km/h)	Altitude (m)
2016/03/19      17:22:46	43.149793	-116.677205	22.80	1401.00
2016/03/19      17:22:51	43.150055	-116.677040	24.00	1398.00
2016/03/19      17:22:56	43.150308	-116.676865	19.20	1395.00
2016/03/19      17:23:01	43.150550	-116.676768	20.10	1394.00
2016/03/19      17:23:06	43.150750	-116.676650	21.20	1392.00
2016/03/19      17:23:11	43.150977	-116.676445	18.70	1389.00
2016/03/19      17:23:16	43.151193	-116.676325	19.30	1386.00
2016/03/19      17:23:21	43.151380	-116.676247	13.80	1384.00
2016/03/19      17:23:26	43.151510	-116.676070	14.50	1382.00
2016/03/19      17:23:31	43.151633	-116.675928	13.70	1381.00
2016/03/19      17:23:36	43.151805	-116.675777	15.50	1380.00
2016/03/19      17:23:41	43.151927	-116.675672	8.30	1380.00
2016/03/19      17:23:46	43.152025	-116.675588	14.30	1378.00
2016/03/19      17:23:51	43.152242	-116.675468	21.50	1376.00
2016/03/19      17:23:56	43.152438	-116.675373	12.70	1375.00
2016/03/19      17:24:01	43.152585	-116.675238	17.20	1374.00
2016/03/19      17:24:06	43.152802	-116.675078	20.10	1371.00
2016/03/19      17:24:11	43.153030	-116.674960	19.30	1369.00
2016/03/19      17:24:16	43.153288	-116.674925	25.00	1369.00
2016/03/19      17:24:21	43.153652	-116.674878	28.80	1369.00
2016/03/19      17:24:26	43.153860	-116.674905	18.30	1368.00
2016/03/19      17:24:31	43.153950	-116.675307	23.40	1369.00
2016/03/19      17:24:36	43.154055	-116.675667	23.60	1371.00
2016/03/19      17:24:41	43.154212	-116.676028	23.70	1374.00
2016/03/19      17:24:46	43.154332	-116.676263	5.50	1374.00
2016/03/19      17:24:51	43.154337	-116.676523	23.90	1376.00
2016/03/19      17:24:56	43.154515	-116.676845	24.50	1378.00
2016/03/19      17:25:01	43.154687	-116.677178	25.20	1381.00
2016/03/19      17:25:06	43.154902	-116.677375	17.60	1384.00
2016/03/19      17:25:11	43.154910	-116.677062	24.60	1387.00
2016/03/19      17:25:16	43.154933	-116.676768	14.00	1390.00
2016/03/19      17:25:21	43.155120	-116.676802	18.60	1393.00
2016/03/19      17:25:26	43.155378	-116.676863	24.40	1397.00
2016/03/19      17:25:31	43.155662	-116.676860	23.70	1400.00
2016/03/19      17:25:36	43.155965	-116.676748	25.90	1404.00
2016/03/19      17:25:41	43.156253	-116.676645	22.60	1407.00
2016/03/19      17:25:46	43.156422	-116.676383	19.20	1407.00
2016/03/19      17:25:51	43.156453	-116.675997	23.70	1408.00
2016/03/19      17:25:56	43.156647	-116.675752	18.70	1410.00
2016/03/19      17:26:01	43.156745	-116.675537	14.90	1411.00
2016/03/19      17:26:06	43.156862	-116.675208	25.70	1413.00
2016/03/19      17:26:11	43.157068	-116.674840	27.60	1414.00
2016/03/19      17:26:16	43.157327	-116.674538	26.60	1413.00
2016/03/19      17:26:21	43.157552	-116.674338	13.80	1413.00
2016/03/19      17:26:26	43.157673	-116.674233	14.80	1413.00
2016/03/19      17:26:31	43.157882	-116.674047	23.30	1414.00
2016/03/19      17:26:36	43.158160	-116.673835	27.80	1415.00
2016/03/19      17:26:41	43.158478	-116.673625	26.30	1415.00
2016/03/19      17:26:46	43.158762	-116.673528	22.40	1415.00
2016/03/19      17:26:51	43.159070	-116.673518	25.80	1415.00
2016/03/19      17:26:56	43.159413	-116.673432	29.40	1415.00
2016/03/19      17:27:01	43.159752	-116.673290	27.40	1416.00
2016/03/19      17:27:06	43.160015	-116.673247	14.60	1416.00
2016/03/19      17:27:11	43.160108	-116.673235	1.20	1416.00
2016/03/19      17:27:16	43.160107	-116.673238	0.10	1417.00
2016/03/19      17:27:21	43.160102	-116.673238	0.00	1417.00
2016/03/19      17:27:26	43.160100	-116.673243	0.20	1417.00
2016/03/19      17:27:31	43.160097	-116.673243	0.00	1417.00
2016/03/19      17:27:36	43.160097	-116.673243	0.20	1416.00
2016/03/19      17:27:41	43.160097	-116.673243	0.10	1416.00
2016/03/19      17:27:46	43.160097	-116.673245	0.30	1416.00
2016/03/19      17:27:51	43.160097	-116.673245	0.20	1416.00
2016/03/19      17:27:56	43.160095	-116.673243	0.10	1416.00
2016/03/19      17:28:01	43.160095	-116.673243	0.20	1416.00
2016/03/19      17:28:06	43.160095	-116.673243	0.10	1416.00
2016/03/19      17:28:11	43.160093	-116.673243	0.30	1416.00
2016/03/19      17:28:16	43.160093	-116.673243	0.10	1416.00
2016/03/19      17:28:21	43.160092	-116.673242	0.10	1416.00
2016/03/19      17:28:26	43.160092	-116.673242	0.20	1416.00
2016/03/19      17:28:31	43.160090	-116.673242	0.10	1417.00
2016/03/19      17:28:36	43.160090	-116.673242	0.20	1417.00
2016/03/19      17:28:41	43.160090	-116.673242	0.10	1417.00
2016/03/19      17:28:46	43.160088	-116.673243	0.10	1417.00
2016/03/19      17:28:51	43.160090	-116.673243	0.30	1417.00
2016/03/19      17:28:56	43.160090	-116.673245	0.20	1417.00
2016/03/19      17:29:01	43.160090	-116.673243	0.20	1417.00
2016/03/19      17:29:06	43.160092	-116.673245	0.20	1418.00
2016/03/19      17:29:11	43.160092	-116.673245	0.30	1418.00
2016/03/19      17:29:16	43.160093	-116.673245	0.30	1418.00
2016/03/19      17:29:21	43.160093	-116.673247	0.10	1418.00
2016/03/19      17:29:26	43.160093	-116.673245	0.20	1418.00
2016/03/19      17:29:31	43.160093	-116.673247	0.20	1418.00
2016/03/19      17:29:36	43.160097	-116.673238	0.30	1418.00
2016/03/19      17:29:41	43.160097	-116.673242	0.00	1418.00
2016/03/19      17:29:46	43.160097	-116.673242	0.30	1418.00
2016/03/19      17:29:51	43.160097	-116.673243	0.20	1418.00
2016/03/19      17:29:56	43.160097	-116.673235	0.20	1418.00
2016/03/19      17:30:01	43.160103	-116.673225	0.20	1417.00
2016/03/19      17:30:06	43.160105	-116.673218	0.10	1416.00
2016/03/19      17:30:11	43.160110	-116.673212	0.30	1415.00
2016/03/19      17:30:16	43.160112	-116.673208	0.10	1415.00
2016/03/19      17:30:21	43.160112	-116.673205	0.30	1415.00
2016/03/19      17:30:26	43.160112	-116.673203	0.10	1415.00
2016/03/19      17:30:31	43.160112	-116.673200	0.10	1415.00
2016/03/19      17:30:36	43.160112	-116.673200	0.20	1416.00
2016/03/19      17:30:41	43.160108	-116.673205	0.10	1416.00
2016/03/19      17:30:46	43.160105	-116.673207	0.20	1417.00
2016/03/19      17:30:51	43.160105	-116.673212	0.30	1417.00
2016/03/19      17:30:56	43.160105	-116.673213	0.00	1417.00
2016/03/19      17:31:01	43.160107	-116.673208	0.30	1417.00
2016/03/19      17:31:06	43.160108	-116.673208	0.20	1416.00
2016/03/19      17:31:11	43.160108	-116.673207	0.10	1416.00
2016/03/19      17:31:16	43.160108	-116.673208	0.10	1416.00
2016/03/19      17:31:21	43.160108	-116.673212	0.20	1416.00
2016/03/19      17:31:26	43.160108	-116.673215	0.20	1416.00
2016/03/19      17:31:31	43.160107	-116.673218	0.10	1417.00
2016/03/19      17:31:36	43.160107	-116.673222	0.20	1417.00
2016/03/19      17:31:41	43.160103	-116.673225	0.20	1417.00
2016/03/19      17:31:46	43.160103	-116.673228	0.20	1418.00
2016/03/19      17:31:51	43.160102	-116.673230	0.10	1418.00
2016/03/19      17:31:56	43.160100	-116.673235	0.20	1418.00
2016/03/19      17:32:01	43.160100	-116.673237	0.10	1419.00
2016/03/19      17:32:06	43.160097	-116.673238	0.10	1419.00
2016/03/19      17:32:11	43.160097	-116.673238	0.20	1419.00
2016/03/19      17:32:16	43.160097	-116.673242	0.20	1419.00
2016/03/19      17:32:21	43.160097	-116.673245	0.20	1419.00
2016/03/19      17:32:26	43.160097	-116.673245	0.20	1419.00
2016/03/19      17:32:31	43.160095	-116.673248	0.10	1420.00
2016/03/19      17:32:36	43.160095	-116.673250	0.20	1420.00
2016/03/19      17:32:41	43.160095	-116.673252	0.10	1420.00
2016/03/19      17:32:46	43.160093	-116.673253	0.10	1420.00
2016/03/19      17:32:51	43.160095	-116.673253	0.20	1420.00
2016/03/19      17:32:56	43.160093	-116.673255	0.10	1420.00
2016/03/19      17:33:01	43.160095	-116.673257	0.20	1420.00
2016/03/19      17:33:06	43.160095	-116.673257	0.10	1420.00
2016/03/19      17:33:11	43.160093	-116.673258	0.20	1420.00
2016/03/19      17:33:16	43.160095	-116.673258	0.20	1420.00
2016/03/19      17:33:21	43.160093	-116.673260	0.10	1420.00
2016/03/19      17:33:26	43.160095	-116.673260	0.20	1420.00
2016/03/19      17:33:31	43.160093	-116.673263	0.10	1421.00
2016/03/19      17:33:36	43.160093	-116.673263	0.20	1421.00
2016/03/19      17:33:41	43.160093	-116.673263	0.20	1421.00
2016/03/19      17:33:46	43.160093	-116.673265	0.10	1420.00
2016/03/19      17:33:51	43.160097	-116.673257	0.20	1419.00
2016/03/19      17:33:56	43.160097	-116.673253	0.20	1419.00
2016/03/19      17:34:01	43.160100	-116.673250	0.20	1418.00
2016/03/19      17:34:06	43.160102	-116.673247	0.20	1418.00
2016/03/19      17:34:11	43.160102	-116.673245	0.20	1417.00
2016/03/19      17:34:16	43.160103	-116.673242	0.20	1417.00
2016/03/19      17:34:21	43.160103	-116.673243	0.20	1417.00
2016/03/19      17:34:26	43.160103	-116.673238	0.20	1417.00
2016/03/19      17:34:31	43.160103	-116.673238	0.10	1417.00
2016/03/19      17:34:36	43.160103	-116.673238	0.20	1417.00
2016/03/19      17:34:41	43.160105	-116.673238	0.20	1417.00
2016/03/19      17:34:46	43.160105	-116.673238	0.20	1417.00
2016/03/19      17:34:51	43.160105	-116.673237	0.20	1417.00
2016/03/19      17:34:56	43.160103	-116.673238	0.20	1417.00
2016/03/19      17:35:01	43.160102	-116.673242	0.10	1418.00
2016/03/19      17:35:06	43.160100	-116.673243	0.20	1418.00
2016/03/19      17:35:11	43.160102	-116.673242	0.10	1418.00
2016/03/19      17:35:16	43.160102	-116.673238	0.10	1418.00
2016/03/19      17:35:21	43.160102	-116.673238	0.30	1418.00
2016/03/19      17:35:26	43.160102	-116.673238	0.10	1418.00
2016/03/19      17:35:31	43.160102	-116.673238	0.20	1418.00
2016/03/19      17:35:36	43.160102	-116.673238	0.10	1418.00
2016/03/19      17:35:41	43.160105	-116.673238	0.30	1417.00
2016/03/19      17:35:46	43.160107	-116.673238	0.30	1416.00
2016/03/19      17:35:51	43.160110	-116.673238	0.30	1416.00
2016/03/19      17:35:56	43.160112	-116.673238	0.30	1416.00
2016/03/19      17:36:01	43.160112	-116.673242	0.10	1416.00
2016/03/19      17:36:06	43.160112	-116.673242	0.30	1415.00
2016/03/19      17:36:11	43.160112	-116.673242	0.20	1415.00
2016/03/19      17:36:16	43.160115	-116.673243	0.20	1415.00
2016/03/19      17:36:21	43.160115	-116.673243	0.20	1415.00
2016/03/19      17:36:26	43.160117	-116.673243	0.30	1415.00
2016/03/19      17:36:31	43.160117	-116.673245	0.10	1415.00
2016/03/19      17:36:36	43.160117	-116.673247	0.40	1415.00
2016/03/19      17:36:41	43.160117	-116.673247	0.10	1415.00
2016/03/19      17:36:46	43.160112	-116.673247	0.00	1416.00
2016/03/19      17:36:51	43.160112	-116.673247	0.30	1416.00
2016/03/19      17:36:56	43.160110	-116.673247	0.10	1417.00
2016/03/19      17:37:01	43.160108	-116.673248	0.10	1417.00
2016/03/19      17:37:06	43.160110	-116.673250	0.10	1416.00
2016/03/19      17:37:11	43.160110	-116.673252	0.20	1416.00
2016/03/19      17:37:16	43.160110	-116.673253	0.20	1416.00
2016/03/19      17:37:21	43.160110	-116.673255	0.10	1416.00
2016/03/19      17:37:26	43.160112	-116.673258	0.20	1416.00
2016/03/19      17:37:31	43.160112	-116.673260	0.10	1416.00
2016/03/19      17:37:36	43.160112	-116.673260	0.20	1416.00
2016/03/19      17:37:41	43.160112	-116.673263	0.10	1416.00
2016/03/19      17:37:46	43.160112	-116.673265	0.10	1416.00
2016/03/19      17:37:51	43.160112	-116.673267	0.20	1417.00
2016/03/19      17:37:56	43.160112	-116.673267	0.10	1417.00
2016/03/19      17:38:01	43.160112	-116.673268	0.10	1416.00
2016/03/19      17:38:06	43.160112	-116.673268	0.10	1417.00
2016/03/19      17:38:11	43.160112	-116.673272	0.20	1417.00
2016/03/19      17:38:16	43.160105	-116.673272	0.10	1417.00
2016/03/19      17:38:21	43.160103	-116.673272	0.10	1417.00
2016/03/19      17:38:26	43.160103	-116.673273	0.20	1416.00
2016/03/19      17:38:31	43.160105	-116.673273	0.10	1416.00
2016/03/19      17:38:36	43.160102	-116.673275	0.10	1416.00
2016/03/19      17:38:41	43.160100	-116.673277	0.20	1416.00
2016/03/19      17:38:46	43.160102	-116.673277	0.30	1415.00
2016/03/19      17:38:51	43.160102	-116.673278	0.10	1415.00
2016/03/19      17:38:56	43.160102	-116.673278	0.20	1415.00
2016/03/19      17:39:01	43.160105	-116.673282	0.20	1414.00
2016/03/19      17:39:06	43.160105	-116.673283	0.20	1414.00
2016/03/19      17:39:11	43.160107	-116.673283	0.20	1414.00
2016/03/19      17:39:16	43.160108	-116.673287	0.00	1413.00
2016/03/19      17:39:21	43.160110	-116.673287	0.20	1413.00
2016/03/19      17:39:26	43.160110	-116.673290	0.10	1413.00
2016/03/19      17:39:31	43.160112	-116.673293	0.30	1412.00
2016/03/19      17:39:36	43.160117	-116.673295	0.10	1412.00
2016/03/19      17:39:41	43.160117	-116.673297	0.10	1411.00
2016/03/19      17:39:46	43.160118	-116.673298	0.20	1411.00
2016/03/19      17:39:51	43.160118	-116.673302	0.10	1411.00
2016/03/19      17:39:56	43.160118	-116.673302	0.10	1411.00
2016/03/19      17:40:01	43.160120	-116.673303	0.20	1410.00
2016/03/19      17:40:06	43.160122	-116.673303	0.20	1410.00
2016/03/19      17:40:11	43.160115	-116.673303	0.10	1411.00
2016/03/19      17:40:16	43.160117	-116.673305	0.00	1411.00
2016/03/19      17:40:21	43.160120	-116.673307	0.20	1410.00
2016/03/19      17:40:26	43.160123	-116.673308	0.20	1410.00
2016/03/19      17:40:31	43.160127	-116.673312	0.20	1409.00
2016/03/19      17:40:36	43.160127	-116.673313	0.30	1409.00
2016/03/19      17:40:41	43.160125	-116.673313	0.20	1409.00
2016/03/19      17:40:46	43.160125	-116.673312	0.40	1409.00
2016/03/19      17:40:51	43.160125	-116.673312	0.10	1409.00
2016/03/19      17:40:56	43.160127	-116.673313	0.10	1409.00
2016/03/19      17:41:01	43.160125	-116.673312	0.30	1409.00
2016/03/19      17:41:06	43.160127	-116.673313	0.30	1408.00
2016/03/19      17:41:11	43.160130	-116.673315	0.20	1408.00
2016/03/19      17:41:16	43.160132	-116.673317	0.20	1408.00
2016/03/19      17:41:21	43.160130	-116.673318	0.10	1408.00
2016/03/19      17:41:26	43.160127	-116.673317	0.20	1408.00
2016/03/19      17:41:31	43.160127	-116.673318	0.10	1408.00
2016/03/19      17:41:36	43.160127	-116.673320	0.20	1408.00
2016/03/19      17:41:41	43.160127	-116.673320	0.20	1408.00
2016/03/19      17:41:46	43.160127	-116.673323	0.20	1408.00
2016/03/19      17:41:51	43.160127	-116.673323	0.10	1408.00
2016/03/19      17:41:56	43.160127	-116.673325	0.20	1407.00
2016/03/19      17:42:01	43.160127	-116.673327	0.10	1407.00
2016/03/19      17:42:06	43.160125	-116.673328	0.10	1408.00
2016/03/19      17:42:11	43.160122	-116.673328	0.10	1408.00
2016/03/19      17:42:16	43.160123	-116.673328	0.20	1408.00
2016/03/19      17:42:21	43.160125	-116.673333	0.20	1407.00
2016/03/19      17:42:26	43.160123	-116.673333	0.10	1407.00
2016/03/19      17:42:31	43.160122	-116.673333	0.10	1407.00
2016/03/19      17:42:36	43.160122	-116.673332	0.30	1407.00
2016/03/19      17:42:41	43.160122	-116.673333	0.10	1407.00
2016/03/19      17:42:46	43.160123	-116.673333	0.20	1407.00
2016/03/19      17:42:51	43.160125	-116.673335	0.20	1406.00
2016/03/19      17:42:56	43.160123	-116.673335	0.10	1406.00
2016/03/19      17:43:01	43.160123	-116.673335	0.10	1406.00
2016/03/19      17:43:06	43.160127	-116.673337	0.20	1406.00
2016/03/19      17:43:11	43.160127	-116.673338	0.10	1406.00
2016/03/19      17:43:16	43.160125	-116.673338	0.00	1406.00
2016/03/19      17:43:21	43.160127	-116.673342	0.20	1406.00
2016/03/19      17:43:26	43.160127	-116.673340	0.20	1406.00
2016/03/19      17:43:31	43.160127	-116.673342	0.10	1406.00
2016/03/19      17:43:36	43.160130	-116.673343	0.10	1405.00
2016/03/19      17:43:41	43.160132	-116.673343	0.20	1405.00
2016/03/19      17:43:46	43.160133	-116.673347	0.20	1405.00
2016/03/19      17:43:51	43.160133	-116.673347	0.20	1405.00
2016/03/19      17:43:56	43.160135	-116.673350	0.20	1404.00
2016/03/19      17:44:01	43.160140	-116.673353	0.10	1404.00
2016/03/19      17:44:06	43.160140	-116.673355	0.10	1403.00
2016/03/19      17:44:11	43.160140	-116.673355	0.10	1403.00
2016/03/19      17:44:16	43.160142	-116.673357	0.30	1403.00
2016/03/19      17:44:21	43.160145	-116.673358	0.10	1402.00
2016/03/19      17:44:26	43.160142	-116.673357	0.40	1402.00
2016/03/19      17:44:31	43.160145	-116.673358	0.10	1402.00
2016/03/19      17:44:36	43.160147	-116.673358	0.30	1401.00
2016/03/19      17:44:41	43.160148	-116.673362	0.20	1401.00
2016/03/19      17:44:46	43.160148	-116.673362	0.10	1400.00
2016/03/19      17:44:51	43.160150	-116.673362	0.30	1400.00
2016/03/19      17:44:56	43.160155	-116.673365	0.20	1400.00
2016/03/19      17:45:01	43.160155	-116.673363	0.10	1400.00
2016/03/19      17:45:06	43.160157	-116.673367	0.40	1400.00
2016/03/19      17:45:11	43.160157	-116.673363	0.20	1400.00
2016/03/19      17:45:16	43.160157	-116.673363	0.10	1400.00
2016/03/19      17:45:21	43.160153	-116.673358	0.10	1400.00
2016/03/19      17:45:26	43.160153	-116.673357	0.20	1400.00
2016/03/19      17:45:31	43.160152	-116.673357	0.00	1400.00
2016/03/19      17:45:36	43.160148	-116.673355	0.20	1400.00
2016/03/19      17:45:41	43.160147	-116.673353	0.10	1400.00
2016/03/19      17:45:46	43.160147	-116.673355	0.20	1400.00
2016/03/19      17:45:51	43.160145	-116.673350	0.30	1401.00
2016/03/19      17:45:56	43.160142	-116.673350	0.10	1401.00
2016/03/19      17:46:01	43.160142	-116.673350	0.20	1401.00
2016/03/19      17:46:06	43.160142	-116.673350	0.10	1402.00
2016/03/19      17:46:11	43.160142	-116.673353	0.10	1402.00
2016/03/19      17:46:16	43.160140	-116.673353	0.10	1402.00
2016/03/19      17:46:21	43.160140	-116.673355	0.20	1402.00
2016/03/19      17:46:26	43.160140	-116.673353	0.30	1402.00
2016/03/19      17:46:31	43.160140	-116.673355	0.10	1402.00
2016/03/19      17:46:36	43.160138	-116.673355	0.10	1401.00
2016/03/19      17:46:41	43.160138	-116.673357	0.20	1401.00
2016/03/19      17:46:46	43.160137	-116.673355	0.10	1400.00
2016/03/19      17:46:51	43.160135	-116.673355	0.10	1400.00
2016/03/19      17:46:56	43.160133	-116.673355	0.10	1400.00
2016/03/19      17:47:01	43.160135	-116.673355	0.30	1399.00
2016/03/19      17:47:06	43.160135	-116.673355	0.20	1399.00
2016/03/19      17:47:11	43.160133	-116.673353	0.30	1399.00
2016/03/19      17:47:16	43.160132	-116.673350	0.10	1399.00
2016/03/19      17:47:21	43.160132	-116.673350	0.10	1399.00
2016/03/19      17:47:26	43.160132	-116.673350	0.20	1399.00
2016/03/19      17:47:31	43.160132	-116.673350	0.10	1399.00
2016/03/19      17:47:36	43.160130	-116.673348	0.20	1398.00
2016/03/19      17:47:41	43.160130	-116.673347	0.20	1398.00
2016/03/19      17:47:46	43.160130	-116.673347	0.20	1398.00
2016/03/19      17:47:51	43.160132	-116.673348	0.20	1398.00
2016/03/19      17:47:56	43.160130	-116.673347	0.10	1398.00
2016/03/19      17:48:01	43.160130	-116.673347	0.20	1398.00
2016/03/19      17:48:06	43.160130	-116.673347	0.10	1398.00
2016/03/19      17:48:11	43.160130	-116.673347	0.20	1398.00
2016/03/19      17:48:16	43.160130	-116.673347	0.20	1398.00
2016/03/19      17:48:21	43.160130	-116.673347	0.10	1398.00
2016/03/19      17:48:26	43.160130	-116.673347	0.30	1399.00
2016/03/19      17:48:31	43.160127	-116.673345	0.10	1399.00
2016/03/19      17:48:36	43.160127	-116.673342	0.10	1400.00
2016/03/19      17:48:41	43.160123	-116.673338	0.20	1400.00
2016/03/19      17:48:46	43.160123	-116.673335	0.10	1400.00
2016/03/19      17:48:51	43.160125	-116.673338	0.00	1400.00
2016/03/19      17:48:56	43.160125	-116.673338	0.20	1400.00
2016/03/19      17:49:01	43.160127	-116.673340	0.20	1399.00
2016/03/19      17:49:06	43.160127	-116.673343	0.30	1399.00
2016/03/19      17:49:11	43.160130	-116.673342	0.10	1399.00
2016/03/19      17:49:16	43.160127	-116.673345	0.20	1399.00
2016/03/19      17:49:21	43.160130	-116.673343	0.20	1399.00
2016/03/19      17:49:26	43.160127	-116.673343	0.10	1399.00
2016/03/19      17:49:31	43.160125	-116.673342	0.20	1399.00
2016/03/19      17:49:36	43.160123	-116.673340	0.00	1400.00
2016/03/19      17:49:41	43.160122	-116.673342	0.20	1400.00
2016/03/19      17:49:46	43.160122	-116.673338	0.10	1400.00
2016/03/19      17:49:51	43.160122	-116.673342	0.20	1400.00
2016/03/19      17:49:56	43.160122	-116.673342	0.20	1400.00
2016/03/19      17:50:01	43.160122	-116.673342	0.10	1400.00
2016/03/19      17:50:06	43.160122	-116.673345	0.20	1400.00
2016/03/19      17:50:11	43.160122	-116.673345	0.00	1399.00
2016/03/19      17:50:16	43.160122	-116.673347	0.10	1399.00
2016/03/19      17:50:21	43.160123	-116.673347	0.10	1399.00
2016/03/19      17:50:26	43.160122	-116.673348	0.00	1399.00
2016/03/19      17:50:31	43.160122	-116.673348	0.20	1399.00
2016/03/19      17:50:36	43.160122	-116.673348	0.10	1399.00
2016/03/19      17:50:41	43.160123	-116.673348	0.10	1399.00
2016/03/19      17:50:46	43.160123	-116.673350	0.10	1399.00
2016/03/19      17:50:51	43.160123	-116.673350	0.10	1399.00
2016/03/19      17:50:56	43.160127	-116.673353	0.20	1398.00
2016/03/19      17:51:01	43.160130	-116.673358	0.10	1397.00
2016/03/19      17:51:06	43.160135	-116.673363	0.10	1396.00
2016/03/19      17:51:11	43.160130	-116.673355	0.50	1397.00
2016/03/19      17:51:16	43.160123	-116.673347	0.30	1399.00
2016/03/19      17:51:21	43.160118	-116.673340	0.30	1400.00
2016/03/19      17:51:26	43.160112	-116.673333	0.30	1401.00
2016/03/19      17:51:31	43.160110	-116.673328	0.40	1402.00
2016/03/19      17:51:36	43.160108	-116.673323	0.20	1402.00
2016/03/19      17:51:41	43.160107	-116.673320	0.10	1403.00
2016/03/19      17:51:46	43.160107	-116.673317	0.40	1403.00
2016/03/19      17:51:51	43.160105	-116.673315	0.30	1403.00
2016/03/19      17:51:56	43.160107	-116.673313	0.30	1404.00
2016/03/19      17:52:01	43.160105	-116.673310	0.30	1404.00
2016/03/19      17:52:06	43.160108	-116.673312	0.10	1404.00
2016/03/19      17:52:11	43.160112	-116.673312	0.20	1403.00
2016/03/19      17:52:16	43.160112	-116.673312	0.10	1403.00
2016/03/19      17:52:21	43.160112	-116.673312	0.10	1403.00
2016/03/19      17:52:26	43.160115	-116.673310	0.20	1403.00
2016/03/19      17:52:31	43.160123	-116.673317	0.10	1402.00
2016/03/19      17:52:36	43.160142	-116.673342	0.50	1398.00
2016/03/19      17:52:41	43.160157	-116.673357	0.20	1395.00
2016/03/19      17:52:46	43.160162	-116.673367	0.20	1393.00
2016/03/19      17:52:51	43.160170	-116.673375	0.40	1392.00
2016/03/19      17:52:56	43.160175	-116.673380	0.40	1391.00
2016/03/19      17:53:01	43.160177	-116.673385	0.30	1390.00
2016/03/19      17:53:06	43.160177	-116.673385	0.20	1390.00
2016/03/19      17:53:11	43.160172	-116.673383	0.20	1390.00
2016/03/19      17:53:16	43.160175	-116.673383	0.20	1390.00
2016/03/19      17:53:21	43.160177	-116.673385	0.00	1390.00
2016/03/19      17:53:26	43.160175	-116.673383	0.20	1390.00
2016/03/19      17:53:31	43.160172	-116.673380	0.30	1391.00
2016/03/19      17:53:36	43.160170	-116.673380	0.20	1391.00
2016/03/19      17:53:41	43.160172	-116.673380	0.20	1391.00
2016/03/19      17:53:46	43.160170	-116.673380	0.20	1392.00
2016/03/19      17:53:51	43.160168	-116.673378	0.10	1392.00
2016/03/19      17:53:56	43.160165	-116.673378	0.10	1392.00
2016/03/19      17:54:01	43.160163	-116.673377	0.20	1392.00
2016/03/19      17:54:06	43.160162	-116.673377	0.10	1392.00
2016/03/19      17:54:11	43.160160	-116.673373	0.10	1393.00
2016/03/19      17:54:16	43.160160	-116.673373	0.10	1393.00
2016/03/19      17:54:21	43.160157	-116.673373	0.10	1393.00
2016/03/19      17:54:26	43.160157	-116.673373	0.20	1393.00
2016/03/19      17:54:31	43.160155	-116.673372	0.10	1393.00
2016/03/19      17:54:36	43.160155	-116.673372	0.10	1393.00
2016/03/19      17:54:41	43.160153	-116.673372	0.00	1394.00
2016/03/19      17:54:46	43.160150	-116.673368	0.30	1394.00
2016/03/19      17:54:51	43.160152	-116.673370	0.30	1394.00
2016/03/19      17:54:56	43.160150	-116.673370	0.10	1394.00
2016/03/19      17:55:01	43.160150	-116.673368	0.20	1394.00
2016/03/19      17:55:06	43.160150	-116.673367	0.00	1394.00
2016/03/19      17:55:11	43.160148	-116.673365	0.20	1395.00
2016/03/19      17:55:16	43.160148	-116.673363	0.10	1395.00
2016/03/19      17:55:21	43.160145	-116.673362	0.10	1395.00
2016/03/19      17:55:26	43.160145	-116.673358	0.20	1396.00
2016/03/19      17:55:31	43.160145	-116.673358	0.10	1396.00
2016/03/19      17:55:36	43.160142	-116.673357	0.20	1397.00
2016/03/19      17:55:41	43.160142	-116.673355	0.20	1397.00
2016/03/19      17:55:46	43.160142	-116.673355	0.20	1397.00
2016/03/19      17:55:51	43.160142	-116.673350	0.20	1398.00
2016/03/19      17:55:56	43.160140	-116.673350	0.10	1398.00
2016/03/19      17:56:01	43.160138	-116.673347	0.20	1398.00
2016/03/19      17:56:06	43.160138	-116.673345	0.10	1398.00
2016/03/19      17:56:11	43.160137	-116.673342	0.20	1398.00
2016/03/19      17:56:16	43.160135	-116.673338	0.10	1399.00
2016/03/19      17:56:21	43.160133	-116.673337	0.10	1399.00
2016/03/19      17:56:26	43.160132	-116.673333	0.10	1399.00
2016/03/19      17:56:31	43.160132	-116.673332	0.10	1400.00
2016/03/19      17:56:36	43.160130	-116.673332	0.20	1400.00
2016/03/19      17:56:41	43.160127	-116.673328	0.10	1401.00
2016/03/19      17:56:46	43.160127	-116.673328	0.20	1401.00
2016/03/19      17:56:51	43.160127	-116.673328	0.20	1402.00
2016/03/19      17:56:56	43.160125	-116.673327	0.10	1402.00
2016/03/19      17:57:01	43.160122	-116.673323	0.10	1403.00
2016/03/19      17:57:06	43.160122	-116.673320	0.20	1403.00
2016/03/19      17:57:11	43.160120	-116.673317	0.30	1403.00
2016/03/19      17:57:16	43.160117	-116.673312	0.10	1404.00
2016/03/19      17:57:21	43.160117	-116.673313	0.20	1404.00
2016/03/19      17:57:26	43.160112	-116.673310	0.10	1405.00
2016/03/19      17:57:31	43.160112	-116.673308	0.20	1405.00
2016/03/19      17:57:36	43.160112	-116.673307	0.10	1406.00
2016/03/19      17:57:41	43.160110	-116.673303	0.10	1406.00
2016/03/19      17:57:46	43.160108	-116.673302	0.10	1407.00
2016/03/19      17:57:51	43.160105	-116.673295	0.10	1407.00
2016/03/19      17:57:56	43.160105	-116.673293	0.20	1408.00
